pl_radeerr1,st_rad,pl_orbper,st_dist,st_disterr2,pl_trandep,pl_rade,st_pmra,pl_orbpererr2,pl_tranmiderr2,pl_tranmid,pl_eqt,st_tmag,pl_trandeperr1,pl_trandeperr2,pl_orbpererr1,st_logg,pl_insol,st_tefferr2,st_teff,st_disterr1,pl_trandurh,pl_trandurherr1,pl_tranmiderr1,classification,tfopwg_disp
1.3680428730103202,1.04,3.2493152,563.928,-6.7675,9260.0,10.3587,-7.94,-1.04e-05,-0.001868,2459631.561,1011.0,13.239,7.35397,-7.35397,1.04e-05,4.37,173.46,-71.3,5371.2,6.7675,1.849,0.179,0.001868,1,PC
1.3680428730103202,1.398624360153596,1.7088305,480.5485556089607,-19.681833991538227,9720.0,10.14030258702008,-1.928,-4.5e-06,-0.001128,2459635.338,1358.0,13.1894,6.41451,-6.41451,4.5e-06,4.308631089078234,564.614,-416.3,5253.2,19.681833991538227,1.871,0.144,0.001128,1,PC
0.500343,1.05,24.0819851,505.207,-4.4385,7830.0,9.42632,2.502,-9.71e-05,-0.002061,2459604.064,609.0,12.6635,3.63989,-3.63989,9.71e-05,4.43,22.9814,-138.2,5952.0,4.4385,4.032,0.289,0.002061,1,PC
1.3680428730103202,1.398624360153596,3.3952015,627.829,-19.681833991538227,8260.0,10.14030258702008,0.171,-8.9e-06,-0.001151,2459631.91,1180.0,13.2742,3.07278,-3.07278,8.9e-06,4.308631089078234,321.993,-360.3,5673.6,19.681833991538227,2.368,0.131,0.001151,1,PC
0.694023,1.09,1.3460633,504.711,-8.3885,15780.0,14.2662,6.049,-1.4e-06,-0.000515,2459633.636,1650.0,12.5984,2.57595,-2.57595,1.4e-06,4.38,1231.36,-114.3,5788.7,8.3885,1.829,0.078,0.000515,1,PC
1.3680428730103202,1.398624360153596,2.5733766,916.981,-87.9135,6710.0,10.14030258702008,-10.935,-1.17e-05,-0.002371,2459633.448,1274.598122689369,12.9621,7.65736,-7.65736,1.17e-05,4.308631089078234,2196.752627544466,-200.91517836935745,5773.643586343114,87.9135,2.457,0.257,0.002371,1,PC
0.6475,1.21,11.8886495,311.705,-4.3435,7800.0,11.0233,50.376,-2.73e-05,-0.000959,2459613.38,954.0,11.366,2.90688,-2.90688,2.73e-05,4.28,138.065,-138.7,5773.9,4.3435,4.803,0.504,0.000959,1,CP
6.13047,1.42,3.0193545,872.986,-11.559,2360.0,14.357,0.003,-1.41e-05,-0.002887,2459632.828,1657.0,12.8957,1524.35,-1524.35,1.41e-05,4.23,1252.3,-120.2,6341.0,11.559,1.345,0.276,0.002887,1,PC
5.66372,1.35,9.30734,958.366,-15.7885,42774.4,30.7623,2.344,-0.00218,-0.00235,2458357.584,1163.0,13.5281,1444.99,-1444.99,0.00218,4.34,304.138,-31.3,5819.0,15.7885,4.683,0.274,0.00235,0,FP
1.3680428730103202,1.28,3.6217624,765.939,-11.654,6140.0,10.1723,0.503,-1.76e-05,-0.001953,2459633.53,1313.0,13.1697,5.01437,-5.01437,1.76e-05,4.24,493.866,-122.0,5788.0,11.654,2.963,0.241,0.001953,1,PC
3.012068,1.64364,4.1124956,1059.16,-47.475,5537.325077,12.4396125,0.431,-2.3e-05,-0.003237,2459629.929,1510.457094,13.0933,536.91016,-536.91016,2.3e-05,4.07,1230.140095,-122.0,6145.0,47.475,1.9071145,0.3730939,0.003237,1,PC
0.997221,0.91,3.6566206,253.701,-1.95,21730.0,13.587,-6.315,-0.0002678,-0.000948,2458895.099,908.0,12.6496,8.37261,-8.37261,0.0002678,4.37,113.212,-107.4,4489.2,1.95,2.557,0.114,0.000948,1,PC
1.3680428730103202,1.398624360153596,19.5112506,345.366,-3.565,4080.0,10.14030258702008,-11.332,-0.0006207,-0.003913,2458883.545,1274.598122689369,11.4794,113.298,-113.298,0.0006207,4.308631089078234,2196.752627544466,-200.91517836935745,5773.643586343114,3.565,3.896,0.81,0.003913,0,FP
0.920368,1.41,2.1461672,749.892,-15.0685,14110.0,16.91,14.231,-3.4e-06,-0.000726,2459632.687,1414.0,12.7553,6.34512,-6.34512,3.4e-06,4.19,663.959,-121.0,6046.0,15.0685,1.942,0.122,0.000726,0,FP
1.1963,0.77,1.540776,213.771,-0.837,27310.0,13.3674,-23.741,-7e-07,-0.000261,2459632.943,1061.0,12.9178,1.09942,-1.09942,7e-07,4.49,210.669,-120.1,4234.0,0.837,1.705,0.026,0.000261,1,KP
0.577323,1.06,11.0783748,387.635,-3.885,9060.0,10.2336,12.469,-2.28e-05,-0.000978,2459616.654,686.0,12.228,3.88634,-3.88634,2.28e-05,4.39,36.8868,-127.5,5623.0,3.885,2.673,0.153,0.000978,1,PC
1.3680428730103202,0.82,15.9544918,362.075,-2.3445,12480.0,9.88117,-16.029,-6.84e-05,-0.002327,2459592.008,584.0,13.3104,12.2575,-12.2575,6.84e-05,4.51,19.3942,-122.0,4798.0,2.3445,3.742,0.41,0.002327,1,PC
1.3680428730103202,1.0,1.2220437,489.128,-4.6715,20110.0,14.8723,-0.126,-9e-07,-0.000731,2459938.035,1556.0,13.2705,1.29855,-1.29855,9e-07,4.38,973.648,-122.0,5196.0,4.6715,1.871,0.063,0.000731,1,PC
1.3680428730103202,3.77,0.6680065,262.782,-6.5695,550.0,15.4569,-56.531,-3e-07,-0.000398,2460192.473,2613.0,9.0567,426.543,-426.543,3e-07,4.308631089078234,7749.15,-122.0,5159.0,6.5695,0.835,0.098,0.000398,0,FP
1.72858,1.02,14.4832964,474.448,-5.3275,10870.0,13.2087,-10.237,-5.41e-05,-0.001783,2459614.178,1088.0,12.4645,209.713,-209.713,5.41e-05,4.47,232.655,-125.5,6039.0,5.3275,4.696,0.355,0.001783,1,PC
0.256576,1.23,3.383466,298.349,-2.474,1400.0,4.68953,-10.942,-1.1e-05,-0.002183,2459762.518,1355.0,11.1774,63.3101,-63.3101,1.1e-05,4.28,559.625,-126.8,5838.0,2.474,2.746,0.33,0.002183,1,PC
1.3680428730103202,0.92,16.1020097,578.344,-6.139,22600.0,13.9974,-23.455,-3.23e-05,-0.00144,2459945.477,710.0,13.191,5.39687,-5.39687,3.23e-05,4.56,42.3341,-122.0,6010.0,6.139,3.871,0.133,0.00144,1,PC
0.302114,1.12,5.6922342,396.697,-3.776,1550.0,4.57552,-6.806,-3.74e-05,-0.00411,2459633.208,1067.0,12.1726,2.40604,-2.40604,3.74e-05,4.34,215.174,-139.1,5648.0,3.776,2.975,0.418,0.00411,1,PC
1.3680428730103202,0.93,3.2693612,559.867,-5.9005,10790.0,9.96136,-3.166,-5.2e-06,-0.002337,2459940.224,1141.0,13.2278,5.7045,-5.7045,5.2e-06,4.52,281.839,-122.0,5814.0,5.9005,2.029,0.165,0.002337,1,PC
1.3680428730103202,0.9,3.4952497,321.733,-4.8225,19250.0,12.6528,-6.529,-8.1e-06,-0.000718,2459574.053,742.0,13.4791,10.8417,-10.8417,8.1e-06,4.36,50.504,-171.6,4304.8,4.8225,1.745,0.125,0.000718,1,PC
0.771249,1.13,2.0436029,314.443,-4.617,12980.0,13.3605,-20.972,-1.3e-06,-0.00034,2459631.885,1179.0,11.655,3.81919,-3.81919,1.3e-06,4.32,321.632,-129.4,5568.0,4.617,1.513,0.077,0.00034,1,PC
1.3680428730103202,0.86,3.2956376,330.706,-2.8745,20300.0,12.4635,5.119,-0.0004862,-0.002305,2458894.493,983.0,13.167,13.6595,-13.6595,0.0004862,4.44,155.029,-59.0,4646.6,2.8745,2.487,0.16,0.002305,1,PC
0.277502,1.16,16.5968329,312.302,-2.7985,1750.0,4.85367,-20.769,-0.0001088,-0.004019,2459606.486,827.0,11.1971,1.41731,-1.41731,0.0001088,4.41,77.8158,-136.0,6329.0,2.7985,4.395,0.256,0.004019,1,PC
0.569399,2.67,5.1119781,627.07,-12.1405,1415.0,10.6694,-3.617,-4.1e-06,-0.000956,2460196.533,1521.0,10.0139,107.01,-107.01,4.1e-06,3.91,890.377,-152.5,8562.0,12.1405,1.413,0.359,0.000956,1,PC
1.3680428730103202,1.21,3.0012386,926.538,-16.374,13660.0,14.4673,1.853,-6.7e-06,-0.001463,2459661.296,1604.0,13.3887,6.77102,-6.77102,6.7e-06,4.37,1099.61,-122.0,6331.0,16.374,3.164,0.218,0.001463,1,PC
3.18461,0.84,1.7763987,256.022,-2.97,5670.0,10.8531,-58.894,-2.7e-06,-0.000603,2459663.905,954.0,12.3903,1144.84,-1144.84,2.7e-06,4.5,137.995,-105.6,4899.3,2.97,0.638,0.135,0.000603,1,PC
0.363828,0.93,1.5574603,249.02,-1.6675,3900.0,6.15317,41.305,-1.9e-06,-0.000619,2459662.739,1212.0,11.7201,1.67963,-1.67963,1.9e-06,4.46,358.839,-378.8,5564.4,1.6675,1.272,0.068,0.000619,1,PC
0.52125,0.96,10.9543562,450.577,-5.0425,8770.0,9.03653,3.986,-7.11e-05,-0.003832,2459633.27,909.0,12.8385,5.84212,-5.84212,7.11e-05,4.46,113.516,-117.5,5542.4,5.0425,4.737,0.35,0.003832,1,PC
1.3680428730103202,1.398624360153596,7.6605425,673.984,-10.164,5210.0,10.14030258702008,11.652,-0.0002271,-0.004499,2458904.351,1274.598122689369,13.0949,4.77456,-4.77456,0.0002271,4.308631089078234,2196.752627544466,-200.91517836935745,5773.643586343114,10.164,4.425,0.388,0.004499,0,FP
1.3680428730103202,1.398624360153596,3.011593,405.395,-19.681833991538227,6740.0,10.14030258702008,-0.5914762573756674,-1.03e-05,-0.001933,2459662.922,1125.0,12.5759,7.71903,-7.71903,1.03e-05,4.308631089078234,266.454,-129.7,5542.1,19.681833991538227,1.894,0.269,0.001933,1,PC
1.3680428730103202,1.03,2.1371195,587.858,-8.4215,15620.0,13.2766,-18.337,-3.4e-06,-0.000876,2459660.526,1431.0,13.2252,3.08977,-3.08977,3.4e-06,4.41,697.213,-83.2,5570.0,8.4215,2.38,0.084,0.000876,1,PC
0.915913,1.07,5.7310859,488.695,-3.573,10870.0,11.8502,-30.226,-1.28e-05,-0.001691,2459653.142,776.0,12.7251,10.2019,-10.2019,1.28e-05,4.37,60.3278,-173.2,5552.1,3.573,1.693,0.266,0.001691,1,PC
0.590228,0.79,18.565813,215.045,-0.973,9420.0,7.83236,29.457,-4.79e-05,-0.001802,2459660.902,537.0,12.3572,4.95343,-4.95343,4.79e-05,4.51,13.8526,-120.5,4671.0,0.973,3.82,0.356,0.001802,1,PC
0.561924,1.57,4.155,218.294,-1.9165,4900.0,11.0678,10.261,-0.0003156783757201,-0.00046,2459167.712,1339.0,9.65521,2.51246,-2.51246,0.0003156783757201,4.14,534.715,-314.4,6270.0,1.9165,2.807,0.298,0.00046,0,FP
0.540215,1.35,2.6292572,642.727,-7.5785,3790.0,8.44711,-17.102,-6e-06,-0.001584,2459662.837,1296.0,12.565,5.85926,-5.85926,6e-06,4.21,469.737,-117.0,5933.0,7.5785,1.582,0.372,0.001584,1,PC
0.656093,0.94,4.754432,353.347,-8.288,13130.0,11.4372,-22.65,-7.6e-06,-0.000874,2459662.674,988.0,12.3591,10.8417,-10.8417,7.6e-06,4.47,158.463,-97.5,5491.7,8.288,2.147,0.346,0.000874,1,PC
0.5234,0.99,4.4100654,409.36,-7.027,6450.0,8.08157,12.226,-1.79e-05,-0.0018,2459635.328,1088.0,12.3882,7.65801,-7.65801,1.79e-05,4.46,232.658,-126.1,5726.0,7.027,2.362,0.384,0.0018,1,PC
1.28399,1.48,3.8951475,749.176,-8.9915,8970.0,14.6884,-26.963,-5.1e-06,-0.000779,2459657.898,1114.0,12.6262,43.4662,-43.4662,5.1e-06,4.15,256.108,-130.8,6071.0,8.9915,1.386,0.303,0.000779,1,PC
1.3680428730103202,1.25,5.5822739,756.221,-7.2605,7390.0,11.6541,-9.542,-9.9e-06,-0.001086,2459659.35,788.0,13.0635,6.86305,-6.86305,9.9e-06,4.29,64.0979,-122.0,5997.0,7.2605,1.463,0.235,0.001086,1,PC
0.747527,1.22,6.0835972,404.598,-3.777,8460.0,12.0351,6.187,-8e-06,-0.000947,2459662.383,886.0,12.0165,9.3645,-9.3645,8e-06,4.25,102.465,-126.1,5579.0,3.777,2.133,0.328,0.000947,1,PC
0.802001,0.97,6.5846694,493.754,-3.525,22460.0,14.5999,-36.424,-1.03e-05,-0.000751,2459659.911,897.0,12.76,11.9318,-11.9318,1.03e-05,4.49,107.766,-128.4,5852.0,3.525,2.572,0.199,0.000751,1,PC
0.97052,1.55,4.1225477,493.77,-13.0,5760.0,12.0574,-19.997,-0.0006274,-0.001489,2458920.969,1115.0,11.9123,11.3078,-11.3078,0.0006274,4.06,257.46,-141.6,5662.2,13.0,2.206,0.475,0.001489,1,PC
0.502356,1.6,0.8377576,482.566,-11.1335,1410.0,6.706,11.169,-2.6e-06,-0.001694,2459662.612,1889.0,11.3616,3.70762,-3.70762,2.6e-06,4.13,2114.06,-140.8,6322.5,11.1335,1.074,0.19,0.001694,1,PC
0.335083,0.92,4.8104679,200.724,-1.771,1940.0,4.19665,-86.021,-3e-05,-0.002966,2459656.345,1002.0,11.3093,3.66771,-3.66771,3e-05,4.47,167.688,-143.9,5332.3,1.771,2.547,0.339,0.002966,1,PC
0.7252665,2.14325,2.9036816,362.715,-6.8525,4642.274915,14.913823,23.305,-1e-06,-0.000217,2458413.143,1945.346186,10.1638,27.956842,-27.956842,1e-06,3.92334,3384.609688,-200.91517836935745,6059.0,6.8525,5.0469369,0.032279,0.000217,1,KP
1.3680428730103202,0.87,2.1614819,300.232,-2.809,6340.0,8.10367,-55.043,-0.0004185,-0.002603,2458925.517,899.0,13.0673,174.87,-174.87,0.0004185,4.41,108.567,-37.0,4501.0,2.809,1.076,0.372,0.002603,1,PC
0.453485,1.14,3.3401814,384.153,-3.801,4960.0,8.19874,-41.081,-9.7e-06,-0.001557,2459658.75,1189.0,12.131,3.30162,-3.30162,9.7e-06,4.31,332.424,-110.7,5508.5,3.801,2.452,0.169,0.001557,1,PC
0.56908,1.06,7.0080817,295.431,-1.838,14900.0,13.1807,-14.752,-5.9e-06,-0.00043,2459443.719,1033.0,11.1693,0.846507,-0.846507,5.9e-06,4.48,189.492,-121.6,6307.0,1.838,3.179,0.052,0.00043,0,FP
0.201745,0.3,4.5445569,43.1448,-0.1684,30740.0,5.7177,-186.01,-7.2e-06,-0.000706,2459656.5,429.0,12.9113,10.5317,-10.5317,7.2e-06,4.92,5.65747,-157.0,3192.0,0.1684,1.462,0.06,0.000706,1,CP
0.967064,0.78,2.5227786,480.5485556089607,-19.681833991538227,18880.0,10.9418,-22.179,-7.2e-06,-0.000369,2458923.581,1200.0,12.293,2.9995,-2.9995,7.2e-06,4.308631089078234,344.846,-42.0,5268.7,19.681833991538227,2.177,0.114,0.000369,0,FA
1.3680428730103202,1.398624360153596,3.0215428,480.5485556089607,-19.681833991538227,15111.71145,10.14030258702008,-3.611,-2.76e-05,-0.00218,2460454.788,1260.760239,13.4971,290.60995,-290.60995,2.76e-05,4.308631089078234,597.1054249,-384.3,5622.1,19.681833991538227,3.08889,0.0636116,0.00218,1,PC
0.782265,1.57,4.2441117,823.577,-15.986,7540.0,14.06,-15.202,-1.53e-05,-0.001881,2459658.343,1418.0,12.7279,2.78993,-2.78993,1.53e-05,4.1,671.867,-127.0,6034.0,15.986,3.771,0.224,0.001881,1,PC
1.3680428730103202,0.8,5.3298577,318.317,-2.2475,9330.0,8.01139,-17.123,-2.05e-05,-0.00218,2459661.932,727.0,13.0874,11.4177,-11.4177,2.05e-05,4.52,46.3832,-122.0,4773.0,2.2475,1.95,0.223,0.00218,1,PC
0.775932,0.84,2.5228506,301.63,-2.2145,21300.0,12.9082,-28.883,-1.1e-06,-0.000288,2459635.026,1166.0,12.4244,0.573301,-0.573301,1.1e-06,4.56,307.773,-119.8,5294.0,2.2145,2.15,0.04,0.000288,1,PC
2.55479,1.38,13.45913,104.344,-0.3575,2579.32,7.68909,-0.316,-0.00113,-0.00386,2458330.371,1524.0,8.2606,281.435,-281.435,0.00113,4.43,897.182,-115.5,6457.7,0.3575,3.428,0.388,0.00386,0,FP
2.30594,1.78,0.6203033,695.137,-35.9215,1390.0,7.82821,6.551,-2.3e-06,-0.001739,2459634.771,2806.0,11.9245,131.789,-131.789,2.3e-06,4.03,10295.4,-122.5,6294.0,35.9215,1.031,0.502,0.001739,0,FP
0.253264,0.94,2.7694074,331.96,-2.2645,1010.0,3.02805,-19.503,-3.22e-05,-0.005922,2459659.435,1350.0,12.387,3.67328,-3.67328,3.22e-05,4.44,551.573,-111.0,5269.6,2.2645,2.692,0.498,0.005922,1,PC
0.781719,1.14,4.5808535,366.405,-6.126,11480.0,12.4319,-27.29,-7.6e-06,-0.000838,2459663.101,1186.0,11.9956,2.22956,-2.22956,7.6e-06,4.31,328.68,-134.0,5528.7,6.126,3.488,0.116,0.000838,1,PC
0.443613,0.72,9.0576962,222.228,-1.6215,3430.0,4.28974,-2.73,-4e-05,-0.005611,2459655.552,830.0,12.852,11.4748,-11.4748,4e-05,4.57,79.0884,-127.1,4485.0,1.6215,2.37,0.343,0.005611,1,PC
0.704475,1.43,4.3345378,417.365,-3.983,10000.0,14.3572,-8.943,-3.7e-06,-0.000572,2459657.955,1347.0,11.323,1.46059,-1.46059,3.7e-06,4.21,546.903,-303.0,6314.8,3.983,3.336,0.094,0.000572,1,CP
0.765534,1.11,6.6713748,525.225,-7.0235,7480.0,9.63035,-24.899,-3.76e-05,-0.003541,2459664.071,994.0,12.7533,8.10901,-8.10901,3.76e-05,4.35,162.655,-174.7,5614.5,7.0235,3.299,0.318,0.003541,1,PC
0.205637,0.75,4.3773113,181.653,-0.713,1430.0,2.97425,-108.479,-2.08e-05,-0.003042,2459634.322,966.0,11.6832,1.90317,-1.90317,2.08e-05,4.63,144.988,-120.1,5127.0,0.713,2.329,0.238,0.003042,1,PC
1.3680428730103202,1.19,7.6607094,405.176,-19.681833991538227,1860.0,5.12716,11.371,-4.44e-05,-0.004024,2459655.1,1274.598122689369,11.9937,1.8048,-1.8048,4.44e-05,4.308631089078234,278.513,-690.4,5911.7,19.681833991538227,4.261,0.466,0.004024,1,PC
1.3680428730103202,1.12,8.6789911,733.953,-14.705,9700.0,11.1545,-1.233,-5.28e-05,-0.00346,2459678.057,950.0,13.4312,11.2579,-11.2579,5.28e-05,4.35,135.622,-151.5,5693.8,14.705,3.865,0.342,0.00346,1,PC
0.209219,0.92,5.2077671,194.548,-1.0355,850.0,2.66176,-68.036,-0.0001814,-0.004714,2458951.992,966.0,11.0866,1.76769,-1.76769,0.0001814,4.5,144.63,-144.8,5522.5,1.0355,2.369,0.324,0.004714,1,PC
4.50667,1.08,1.470258,167.306,-1.287,2700.0,12.2412,26.427,-7.9e-05,-0.00065,2459138.723,1519.0,9.89377,1416.26,-1416.26,7.9e-05,4.1984,884.686,-53.5103,6321.46,1.287,1.126,0.11,0.00065,0,FP
1.3680428730103202,1.09,14.7802661,364.747,-19.681833991538227,6840.0,9.06559,-15.652,-0.0030347,-0.003157,2458932.91,1274.598122689369,11.9689,8.73781,-8.73781,0.0030347,4.308631089078234,38.1314,-200.91517836935745,5659.0,19.681833991538227,3.497,0.373,0.003157,1,PC
1.3680428730103202,0.91,9.546972,593.676,-5.9975,17300.0,12.4743,14.751,-2.18e-05,-0.001466,2459681.957,672.0,13.3215,15.7849,-15.7849,2.18e-05,4.54,33.8682,-122.0,5834.0,5.9975,2.112,0.174,0.001466,1,PC
1.3680428730103202,0.97,2.9406027,580.009,-7.6415,9820.0,10.835,-28.43,-1.31e-05,-0.002392,2459690.092,1003.0,13.3819,609.976,-609.976,1.31e-05,4.44,168.01,-26.9,5464.2,7.6415,1.167,0.432,0.002392,1,PC
1.3680428730103202,0.96,14.8496574,545.646,-5.498,8710.0,9.3235,-23.323,-0.0001249,-0.004988,2459660.241,808.0,13.403,24.3964,-24.3964,0.0001249,4.43,70.8112,-30.6,5296.6,5.498,4.287,1.01,0.004988,1,PC
1.3680428730103202,1.04,5.3599361,609.296,-6.937,11350.0,11.2314,-14.9,-1.82e-05,-0.001837,2459664.129,1166.0,13.0187,4.96144,-4.96144,1.82e-05,4.43,306.956,-122.0,5933.0,6.937,3.407,0.189,0.001837,1,PC
0.698094,0.95,1.7213564,381.744,-2.581,11890.0,10.674,-22.67,-1.4e-06,-0.000555,2459714.521,1355.0,12.8532,1.94778,-1.94778,1.4e-06,4.42,559.726,-129.8,5072.0,2.581,2.035,0.073,0.000555,1,PC
0.766814,1.35,3.5115357,511.363,-5.098,9290.0,12.81,-31.538,-4.6e-06,-0.000895,2459688.544,1360.0,12.3758,2.02994,-2.02994,4.6e-06,4.16,569.545,-134.8,5490.8,5.098,3.527,0.096,0.000895,1,PC
0.6209248,0.873418,1.9550932,184.848,-1.86,19634.99087,13.1406834,3.281,-5e-07,-0.000132,2459169.669,1307.330758,11.0529,103.89829,-103.89829,5e-07,4.53926,690.3398082,-200.91517836935745,5400.0,1.86,1.78762,0.0106826,0.000132,1,KP
0.743769,0.82,5.7158895,245.248,-1.3605,22050.0,12.3206,-81.615,-2.9e-06,-0.000325,2459686.227,823.0,12.0581,2.50481,-2.50481,2.9e-06,4.56,76.4949,-126.5,5224.0,1.3605,2.437,0.063,0.000325,1,PC
0.251677,0.86,9.3517097,219.72,-1.0925,1590.0,3.52814,15.206,-6.01e-05,-0.0043,2459677.078,730.0,11.6301,3.12779,-3.12779,6.01e-05,4.52,47.221,-116.8,5298.6,1.0925,2.682,0.356,0.0043,1,PC
0.688538,1.42,3.4936188,465.992,-6.497,9730.0,14.2355,7.744,-4.9e-06,-0.000717,2459687.37,1394.0,11.8747,1.93405,-1.93405,4.9e-06,4.15,628.664,-111.8,5779.5,6.497,3.355,0.109,0.000717,1,CP
0.775449,0.83,4.0384773,186.628,-0.494,8110.0,7.98387,-43.727,-5.4e-06,-0.000808,2459687.087,565.0,12.5764,6.24488,-6.24488,5.4e-06,4.42,17.0069,-124.0,4180.4,0.494,1.185,0.104,0.000808,1,PC
0.710705,1.15,6.7136512,332.565,-4.8205,11490.0,12.5036,-6.057,-0.000476,-0.000588,2458946.965,1101.0,11.3366,1.69591,-1.69591,0.000476,4.39,244.013,-146.5,6179.1,4.8205,3.541,0.103,0.000588,0,FP
0.715826,0.81,2.2012625,275.019,-1.946,25690.0,13.6145,-36.877,-1.6e-06,-0.000397,2459688.492,1236.0,12.3655,2.76973,-2.76973,1.6e-06,4.56,387.574,-106.9,5177.8,1.946,2.175,0.069,0.000397,1,PC
0.543263,1.06,3.4014954,610.654,-6.593,7370.0,9.32202,6.379,-1.11e-05,-0.002434,2459685.744,1172.0,12.9339,7.10966,-7.10966,1.11e-05,4.43,313.317,-128.9,6005.0,6.593,1.959,0.288,0.002434,1,PC
1.3680428730103202,1.398624360153596,8.3289771,480.5485556089607,-19.681833991538227,6010.0,10.14030258702008,-0.5914762573756674,-0.0018843,-0.002459,2458953.314,1274.598122689369,11.483,26.6416,-26.6416,0.0018843,4.308631089078234,2196.752627544466,-200.91517836935745,5773.643586343114,19.681833991538227,2.984,0.771,0.002459,0,FA
1.3680428730103202,1.35,3.0654283,769.96,-10.8015,5850.0,10.6174,9.415,-1.26e-05,-0.002669,2459691.328,1123.0,13.4565,9.21559,-9.21559,1.26e-05,4.12,264.883,-122.0,5236.0,10.8015,2.194,0.26,0.002669,1,PC
0.57938,1.32,7.4332642,604.591,-8.895001,6000.0,10.213,2.188,-2.35e-05,-0.002229,2459682.832,1026.0,12.3342,4.62312,-4.62312,2.35e-05,4.28,184.322,-123.1,6227.0,8.895001,3.051,0.325,0.002229,1,CP
2.07011,1.25,2.317939,490.701,-3.8525,13140.0,15.7376,10.182,-1.65e-05,-0.001239,2458981.335,1442.0,12.7509,193.767,-193.767,1.65e-05,4.25,719.636,-231.0,5770.0,3.8525,1.676,0.411,0.001239,0,FA
1.11532,0.73,23.2556119,222.95,-0.6855,35720.0,14.4434,19.353,-0.0003044,-0.00144,2458935.79,744.0,12.5638,6.74157,-6.74157,0.0003044,4.6,51.103,-131.7,4742.0,0.6855,7.878,0.256,0.00144,0,FP
0.760153,0.8,3.8960617,262.531,-1.5885,22610.0,12.1401,40.126,-2.6e-06,-0.000349,2459715.759,845.0,12.251,5.20339,-5.20339,2.6e-06,4.59,84.8919,-129.7,5247.0,1.5885,1.734,0.067,0.000349,1,PC
1.3680428730103202,1.398624360153596,4.1377886,880.411,-19.681833991538227,11490.18576,10.14030258702008,-3.501,-0.0001164,-0.00174,2460397.502,1135.322703,13.0743,664.4802,-664.4802,0.0001164,4.308631089078234,392.6433908,-78.6,4964.3,19.681833991538227,2.2969037,0.0805398,0.00174,1,PC
1.3680428730103202,1.04,2.0474832,620.264,-6.713,6790.0,14.3474,-3.062,-6.37e-05,-0.004718,2458980.247,2921.0,13.4802,2428.08,-2428.08,6.37e-05,4.57,12096.5,-122.0,6791.0,6.713,3.159,0.3,0.004718,0,FP
0.548203,2.14,3.0330919,773.332,-19.1705,1280.0,7.40327,-7.046,-0.0001788,-0.008769,2458979.234,2253.0,12.1474,3.56566,-3.56566,0.0001788,4.01,4283.51,-395.3,7471.0,19.1705,4.043,0.659,0.008769,0,FP
1.3680428730103202,1.46,2.7873223,495.95,-19.681833991538227,5548.0,10.6299,0.122,-6.3e-06,-0.001782,2459877.813,1274.598122689369,12.089,189.765,-189.765,6.3e-06,4.308631089078234,2023.22,-200.91517836935745,6466.0,19.681833991538227,3.671,0.289,0.001782,1,PC
0.850558,1.08,4.4921154,426.94,-2.5875,19562.0,14.9094,-6.566,-3.9e-06,-0.000615,2459902.273,1077.0,12.7594,486.598,-486.598,3.9e-06,4.34,223.672,-202.7,5353.0,2.5875,3.108,0.086,0.000615,1,PC
0.73349,1.52,2.2035349,710.588,-9.4765,7570.0,13.3861,1.438,-4.9e-06,-0.001791,2459851.198,1663.0,12.9774,334.437,-334.437,4.9e-06,4.14,1272.37,-182.4,6141.0,9.4765,2.573,0.248,0.001791,1,PC
1.3680428730103202,1.52,3.4608812,684.911,-8.1175,16514.0,19.0253,-9.573,-4.3e-06,-0.000917,2459909.656,1418.0,13.2363,355.671,-355.671,4.3e-06,4.08,672.096,-122.0,5695.0,8.1175,3.608,0.11,0.000917,1,PC
0.10767,0.45,2.49221,37.8932,-0.0513,1480.0,1.71311,174.42,-0.00061,-0.00298,2458411.669,714.0,11.2003,3.7192,-3.7192,0.00061,4.78,43.3259,-157.0,3450.0,0.0513,1.605,0.221,0.00298,0,FP
1.3680428730103202,1.398624360153596,2.9284231,749.11,-19.681833991538227,5159.0,10.14030258702008,-4.374,-6.7e-06,-0.001734,2459876.498,1400.0,12.6265,152.352,-152.352,6.7e-06,4.308631089078234,638.648,-54.2,4885.4,19.681833991538227,3.835,0.226,0.001734,1,PC
0.3654469,1.04215,7.6644,684.857,-9.858,8534.563836,9.9098801,-0.068,-7.4e-05,-0.004098,2460396.485,928.1234573,13.4428,266.33255,-266.33255,7.4e-05,4.41,175.3654356,-122.0,5694.0,9.858,4.1888923,0.1517789,0.004098,1,PC
1.3680428730103202,2.46,1.97549,1898.68,-67.975,5457.0,17.6764,-3.224,-8.1e-06,-0.003135,2459881.42,2405.0,13.2345,351.613,-351.613,8.1e-06,3.98,5560.11,-123.0,8523.0,67.975,2.409,0.401,0.003135,1,PC
2.12732,1.68,11.7512673,710.669,-8.987001,7683.0,17.4049,-1.072,-4.1e-05,-0.003173,2459885.575,849.0,12.7091,2013.85,-2013.85,4.1e-05,4.12,86.313,-144.7,6571.0,8.987001,2.143,0.812,0.003173,1,PC
1.3680428730103202,1.398624360153596,1.2257683,1872.2,-19.681833991538227,5512.0,10.14030258702008,0.393,-3.3e-06,-0.002578,2459908.988,2026.0,13.4234,479.005,-479.005,3.3e-06,4.308631089078234,2802.16,-451.2,6205.8,19.681833991538227,1.874,0.497,0.002578,1,PC
